name,source,collection_date,satellite_number,classification,launch_year,launch_number,launch_piece,epoch_year,epoch_day,inclination_deg,right_ascension_deg,eccentricity,argument_of_perigee_deg,mean_anomaly_deg,mean_motion,orbital_period_minutes,approximate_altitude_km,mean_motion_derivative,mean_motion_second_derivative,drag_term,element_set_number,revolution_number,line1,line2,category
STARLINK-30341,celestrak_active,2025-07-29T17:08:40.692187,57714,U,2023,129,S,2025,210.42283829,43.0039,253.0865,0.0001657,271.1052,88.96,15.02533005,95.83816097271021,0,-2e-06,0.0,2.9784e-06,999,10707,1 57714U 23129S   25210.42283829 -.00000200  00000+0  29784-6 0  9997,2 57714  43.0039 253.0865 0001657 271.1052  88.9600 15.02533005107071,important
STARLINK-30300,celestrak_active,2025-07-29T17:08:40.692193,57715,U,2023,129,T,2025,210.45613346,43.0022,253.3365,0.0001087,258.7355,101.3365,15.02529605,95.83837784014912,0,-1.4e-05,0.0,-0.0008858700000000001,999,10707,1 57715U 23129T   25210.45613346 -.00001400  00000+0 -88587-4 0  9990,2 57715  43.0022 253.3365 0001087 258.7355 101.3365 15.02529605107075,important
STARLINK-30281,celestrak_active,2025-07-29T17:08:40.692199,57716,U,2023,129,U,2025,210.43615377,43.0028,253.1848,0.000153,277.4062,82.6607,15.02535264,95.83801688397511,0,-3e-08,0.0,0.00014845,999,10693,1 57716U 23129U   25210.43615377 -.00000003  00000+0  14845-4 0  9998,2 57716  43.0028 253.1848 0001530 277.4062  82.6607 15.02535264106934,important
STARLINK-30325,celestrak_active,2025-07-29T17:08:40.692205,57717,U,2023,129,V,2025,210.38299825,43.0028,253.6462,0.0001648,278.5803,81.4852,15.02533865,95.83810611816061,0,-2.6e-06,0.0,-4.1526e-05,999,10706,1 57717U 23129V   25210.38299825 -.00000260  00000+0 -41526-5 0  9992,2 57717  43.0028 253.6462 0001648 278.5803  81.4852 15.02533865107066,important
STARLINK-30338,celestrak_active,2025-07-29T17:08:40.692210,57718,U,2023,129,W,2025,210.10709525,43.0023,255.0213,0.0001477,276.9672,83.1003,15.02526464,95.83857818826411,0,5.59e-06,0.0,0.00056475,999,10702,1 57718U 23129W   25210.10709525  .00000559  00000+0  56475-4 0  9993,2 57718  43.0023 255.0213 0001477 276.9672  83.1003 15.02526464107028,important
STARLINK-30334,celestrak_active,2025-07-29T17:08:40.692216,57719,U,2023,129,X,2025,210.50928922,43.0025,252.8786,0.0001317,274.2728,85.7964,15.02536725,95.83792369534262,0,4.57e-06,0.0,0.00048879,999,10694,1 57719U 23129X   25210.50928922  .00000457  00000+0  48879-4 0  9998,2 57719  43.0025 252.8786 0001317 274.2728  85.7964 15.02536725106942,important
STARLINK-30375,celestrak_active,2025-07-29T17:08:40.692238,57732,U,2023,131,A,2025,210.5417771,43.0044,291.8199,0.000223,276.0898,83.969,15.02533308,95.83814164604198,0,-5.12e-06,0.0,-0.00022801,999,10651,1 57732U 23131A   25210.54177710 -.00000512  00000+0 -22801-4 0  9992,2 57732  43.0044 291.8199 0002230 276.0898  83.9690 15.02533308106515,important
STARLINK-30310,celestrak_active,2025-07-29T17:08:40.692244,57733,U,2023,131,B,2025,210.28988661,43.0036,305.2842,0.0001373,274.7755,85.2931,15.0253502,95.83803244732358,0,8.46e-06,0.0,0.00077707,999,10633,1 57733U 23131B   25210.28988661  .00000846  00000+0  77707-4 0  9992,2 57733  43.0036 305.2842 0001373 274.7755  85.2931 15.02535020106332,important
STARLINK-30365,celestrak_active,2025-07-29T17:08:40.692251,57734,U,2023,131,C,2025,210.52594553,43.0045,304.4456,0.0001411,271.212,88.8561,15.02533256,95.83814496282936,0,-1.38e-06,0.0,4.848200000000001e-05,999,10635,1 57734U 23131C   25210.52594553 -.00000138  00000+0  48482-5 0  9997,2 57734  43.0045 304.4456 0001411 271.2120  88.8561 15.02533256106355,important
STARLINK-30371,celestrak_active,2025-07-29T17:08:40.692256,57735,U,2023,131,D,2025,210.56911794,43.0049,303.9392,0.0001398,270.9272,89.141,15.02535359,95.83801082447604,0,5.04e-06,0.0,0.00052405,999,10636,1 57735U 23131D   25210.56911794  .00000504  00000+0  52405-4 0  9997,2 57735  43.0049 303.9392 0001398 270.9272  89.1410 15.02535359106365,important
STARLINK-30352,celestrak_active,2025-07-29T17:08:40.692262,57736,U,2023,131,E,2025,210.55913003,43.0031,303.867,0.0001438,270.3508,89.717,15.02539196,95.83776608513845,0,4.92e-06,0.0,0.0005152300000000001,999,10636,1 57736U 23131E   25210.55913003  .00000492  00000+0  51523-4 0  9998,2 57736  43.0031 303.8670 0001438 270.3508  89.7170 15.02539196106368,important
STARLINK-30344,celestrak_active,2025-07-29T17:08:40.692268,57737,U,2023,131,F,2025,210.24893746,43.0051,305.8465,0.000191,262.8044,97.2581,15.02538938,95.83778254137997,0,-5.1e-06,0.0,-0.0002263,999,10631,1 57737U 23131F   25210.24893746 -.00000510  00000+0 -22630-4 0  9996,2 57737  43.0051 305.8465 0001910 262.8044  97.2581 15.02538938106319,important
STARLINK-30351,celestrak_active,2025-07-29T17:08:40.692273,57738,U,2023,131,G,2025,210.53593848,43.0036,304.5555,0.0001458,261.5993,98.4684,15.02536113,95.8379627312159,0,-4.73e-06,0.0,-0.00019923,999,10635,1 57738U 23131G   25210.53593848 -.00000473  00000+0 -19923-4 0  9998,2 57738  43.0036 304.5555 0001458 261.5993  98.4684 15.02536113106359,important
STARLINK-30242,celestrak_active,2025-07-29T17:08:40.692279,57739,U,2023,131,H,2025,210.48332965,43.004,279.2702,0.0001292,270.4245,89.6449,15.0253629,95.83795144142576,0,4.21e-06,0.0,0.00046228999999999997,999,10664,1 57739U 23131H   25210.48332965  .00000421  00000+0  46229-4 0  9994,2 57739  43.0040 279.2702 0001292 270.4245  89.6449 15.02536290106641,important
STARLINK-30331,celestrak_active,2025-07-29T17:08:40.692284,57740,U,2023,131,J,2025,209.93058403,43.0031,283.0705,0.0001458,271.2262,88.8423,15.27573965,94.26712113413113,0,-9.9e-07,0.0,5.935100000000001e-05,999,10655,1 57740U 23131J   25209.93058403 -.00000099  00000+0  59351-5 0  9999,2 57740  43.0031 283.0705 0001458 271.2262  88.8423 15.27573965106551,important
STARLINK-30364,celestrak_active,2025-07-29T17:08:40.692290,57741,U,2023,131,K,2025,210.25337743,43.0044,305.8754,0.0001257,277.8969,82.1731,15.02537265,95.83788925195144,0,-4.04e-06,0.0,-0.00014817,999,10631,1 57741U 23131K   25210.25337743 -.00000404  00000+0 -14817-4 0  9992,2 57741  43.0044 305.8754 0001257 277.8969  82.1731 15.02537265106315,important
STARLINK-30308,celestrak_active,2025-07-29T17:08:40.692296,57742,U,2023,131,L,2025,210.5326101,43.0058,304.5298,0.0001747,262.7513,97.3131,15.02535845,95.83797982536649,0,-5.86e-06,0.0,-0.00028283999999999997,999,10636,1 57742U 23131L   25210.53261010 -.00000586  00000+0 -28284-4 0  9991,2 57742  43.0058 304.5298 0001747 262.7513  97.3131 15.02535845106361,important
STARLINK-30361,celestrak_active,2025-07-29T17:08:40.692301,57743,U,2023,131,M,2025,210.31652597,43.0027,305.4893,0.0001078,269.9948,90.0771,15.02534472,95.83806740109188,0,5.12e-06,0.0,0.0005299,999,10632,1 57743U 23131M   25210.31652597  .00000512  00000+0  52990-4 0  9990,2 57743  43.0027 305.4893 0001078 269.9948  90.0771 15.02534472106328,important
STARLINK-30363,celestrak_active,2025-07-29T17:08:40.692307,57744,U,2023,131,N,2025,210.53845019,43.0035,291.7952,0.0001342,275.4972,84.5717,15.02532494,95.83819356654791,0,1.21e-06,0.0,0.00024021,999,10650,1 57744U 23131N   25210.53845019  .00000121  00000+0  24021-4 0  9998,2 57744  43.0035 291.7952 0001342 275.4972  84.5717 15.02532494106504,important
STARLINK-30362,celestrak_active,2025-07-29T17:08:40.692312,57745,U,2023,131,P,2025,210.3131958,43.0034,305.4632,0.0001235,270.1151,89.955,15.02532374,95.83820122068133,0,1.064e-05,0.0,0.0009383900000000001,999,10632,1 57745U 23131P   25210.31319580  .00001064  00000+0  93839-4 0  9994,2 57745  43.0034 305.4632 0001235 270.1151  89.9550 15.02532374106325,important
STARLINK-30350,celestrak_active,2025-07-29T17:08:40.693975,57746,U,2023,131,Q,2025,210.54261624,43.0062,304.5869,0.0002115,265.259,94.8011,15.02488395,95.84100647912159,0,0.00013327,0.0,0.01001,999,10635,1 57746U 23131Q   25210.54261624  .00013327  00000+0  10010-2 0  9998,2 57746  43.0062 304.5869 0002115 265.2590  94.8011 15.02488395106352,important
STARLINK-30307,celestrak_active,2025-07-29T17:08:40.693981,57747,U,2023,131,R,2025,210.3143045,43.0026,305.4701,6.93e-05,220.1328,139.9464,15.02529946,95.83835608957641,0,2.216e-05,0.0,0.001791,999,10632,1 57747U 23131R   25210.31430450  .00002216  00000+0  17910-3 0  9991,2 57747  43.0026 305.4701 0000693 220.1328 139.9464 15.02529946106324,important
STARLINK-30356,celestrak_active,2025-07-29T17:08:40.693987,57748,U,2023,131,S,2025,210.5724464,43.0031,303.9661,0.0001057,271.0978,88.9743,15.0253695,95.83790934392661,0,3.42e-06,0.0,0.00040351,999,10636,1 57748U 23131S   25210.57244640  .00000342  00000+0  40351-4 0  9998,2 57748  43.0031 303.9661 0001057 271.0978  88.9743 15.02536950106360,important
STARLINK-30366,celestrak_active,2025-07-29T17:08:40.693993,57749,U,2023,131,T,2025,210.55247204,43.0048,303.8141,0.0001377,271.1533,88.9151,15.02534663,95.83805521829748,0,-6.44e-06,0.0,-0.00032638,999,10636,1 57749U 23131T   25210.55247204 -.00000644  00000+0 -32638-4 0  9992,2 57749  43.0048 303.8141 0001377 271.1533  88.9151 15.02534663106366,important
STARLINK-30357,celestrak_active,2025-07-29T17:08:40.694000,57750,U,2023,131,U,2025,210.56245557,43.0032,303.8895,0.0001122,271.5047,88.5667,15.02536002,95.83796981125514,0,6.14e-06,0.0,0.0006050500000000001,999,10636,1 57750U 23131U   25210.56245557  .00000614  00000+0  60505-4 0  9993,2 57750  43.0032 303.8895 0001122 271.5047  88.5667 15.02536002106366,important
STARLINK-30370,celestrak_active,2025-07-29T17:08:40.694006,57751,U,2023,131,V,2025,210.53512081,43.0037,291.8064,0.0001255,269.91,90.1598,15.02537012,95.83790538931497,0,9.8e-07,0.0,0.00022305000000000003,999,10650,1 57751U 23131V   25210.53512081  .00000098  00000+0  22305-4 0  9992,2 57751  43.0037 291.8064 0001255 269.9100  90.1598 15.02537012106504,important
STARLINK-30368,celestrak_active,2025-07-29T17:08:40.694011,57752,U,2023,131,W,2025,210.52261794,43.0034,304.4218,0.0001395,275.6847,84.3836,15.02540577,95.83767799969371,0,-1.081e-05,0.0,-0.0006492700000000001,999,10635,1 57752U 23131W   25210.52261794 -.00001081  00000+0 -64927-4 0  9995,2 57752  43.0034 304.4218 0001395 275.6847  84.3836 15.02540577106354,important
STARLINK-30343,celestrak_active,2025-07-29T17:08:40.694018,57753,U,2023,131,X,2025,210.56579012,43.0032,303.9166,0.0001171,272.5677,87.5031,15.02533578,95.83812442426495,0,4.83e-06,0.0,0.0005084,999,10636,1 57753U 23131X   25210.56579012  .00000483  00000+0  50840-4 0  9997,2 57753  43.0032 303.9166 0001171 272.5677  87.5031 15.02533578106364,important
STARLINK-30397,celestrak_active,2025-07-29T17:08:40.694102,57771,U,2023,134,A,2025,210.03682662,43.0039,333.1562,0.0001475,270.4264,89.6409,15.02530474,95.83832241128975,0,1.11e-06,0.0,0.00023300000000000003,999,10582,1 57771U 23134A   25210.03682662  .00000111  00000+0  23300-4 0  9997,2 57771  43.0039 333.1562 0001475 270.4264  89.6409 15.02530474105826,important
STARLINK-30354,celestrak_active,2025-07-29T17:08:40.694107,57772,U,2023,134,B,2025,210.31593363,43.0039,330.9482,0.0001389,267.401,92.6674,15.02538912,95.83778419976122,0,6.07e-06,0.0,0.00059982,999,10587,1 57772U 23134B   25210.31593363  .00000607  00000+0  59982-4 0  9993,2 57772  43.0039 330.9482 0001389 267.4010  92.6674 15.02538912105870,important
STARLINK-30383,celestrak_active,2025-07-29T17:08:40.694113,57773,U,2023,134,C,2025,209.36871586,43.0045,336.7435,0.0001485,271.6799,88.3874,15.02534668,95.8380548993762,0,6e-07,0.0,0.00019508,999,10572,1 57773U 23134C   25209.36871586  .00000060  00000+0  19508-4 0  9996,2 57773  43.0045 336.7435 0001485 271.6799  88.3874 15.02534668105720,important
STARLINK-30384,celestrak_active,2025-07-29T17:08:40.694121,57774,U,2023,134,D,2025,210.02683632,43.0044,333.081,0.0001456,269.8625,90.2051,15.02532645,95.83818393509847,0,2e-07,0.0,0.00016563000000000003,999,10582,1 57774U 23134D   25210.02683632  .00000020  00000+0  16563-4 0  9999,2 57774  43.0044 333.0810 0001456 269.8625  90.2051 15.02532645105825,important
STARLINK-30305,celestrak_active,2025-07-29T17:08:40.694128,57775,U,2023,134,E,2025,210.03016596,43.0036,333.1066,0.0001258,276.372,83.6979,15.02530542,95.83831807393636,0,5.35e-06,0.0,0.0005465600000000001,999,10582,1 57775U 23134E   25210.03016596  .00000535  00000+0  54656-4 0  9996,2 57775  43.0036 333.1066 0001258 276.3720  83.6979 15.02530542105829,important
STARLINK-30360,celestrak_active,2025-07-29T17:08:40.694133,57776,U,2023,134,F,2025,210.35589321,43.0038,331.2501,0.0001216,273.4056,86.6647,15.02538589,95.83780480196371,0,1.57e-06,0.0,0.00026679,999,10587,1 57776U 23134F   25210.35589321  .00000157  00000+0  26679-4 0  9997,2 57776  43.0038 331.2501 0001216 273.4056  86.6647 15.02538589105878,important
STARLINK-30355,celestrak_active,2025-07-29T17:08:40.694139,57777,U,2023,134,G,2025,210.61514316,43.0046,329.7282,0.0001249,269.3945,90.6754,15.0253173,95.83824229788479,0,8.18e-06,0.0,0.00075635,999,10590,1 57777U 23134G   25210.61514316  .00000818  00000+0  75635-4 0  9999,2 57777  43.0046 329.7282 0001249 269.3945  90.6754 15.02531730105902,important
STARLINK-30385,celestrak_active,2025-07-29T17:08:40.694146,57778,U,2023,134,H,2025,210.56892551,43.0038,317.4128,0.0001617,263.1556,96.9102,15.02532006,95.8382246933647,0,3.89e-06,0.0,0.00043874000000000007,999,10589,1 57778U 23134H   25210.56892551  .00000389  00000+0  43874-4 0  9997,2 57778  43.0038 317.4128 0001617 263.1556  96.9102 15.02532006105897,important
STARLINK-30359,celestrak_active,2025-07-29T17:08:40.694151,57779,U,2023,134,J,2025,210.56226736,43.0059,317.3995,0.0001571,273.9772,86.0891,15.02541827,95.837598270068,0,3.4e-07,0.0,0.00017567,999,10605,1 57779U 23134J   25210.56226736  .00000034  00000+0  17567-4 0  9991,2 57779  43.0059 317.3995 0001571 273.9772  86.0891 15.02541827106055,important
STARLINK-30380,celestrak_active,2025-07-29T17:08:40.694159,57780,U,2023,134,K,2025,210.38907305,43.004,330.6316,0.0001456,262.5818,97.4858,15.02533203,95.83814834340137,0,2.5e-06,0.0,0.00033597000000000005,999,10588,1 57780U 23134K   25210.38907305  .00000250  00000+0  33597-4 0  9992,2 57780  43.0040 330.6316 0001456 262.5818  97.4858 15.02533203105887,important
STARLINK-30369,celestrak_active,2025-07-29T17:08:40.694164,57781,U,2023,134,L,2025,210.61181456,43.0037,329.7186,0.0001244,266.5005,93.5695,15.0253486,95.83804265280075,0,-8.32e-06,0.0,-0.0004653,999,10591,1 57781U 23134L   25210.61181456 -.00000832  00000+0 -46530-4 0  9999,2 57781  43.0037 329.7186 0001244 266.5005  93.5695 15.02534860105915,important
STARLINK-30376,celestrak_active,2025-07-29T17:08:40.694170,57782,U,2023,134,M,2025,210.59183628,43.0055,329.5816,0.0001484,276.7191,83.3483,15.02537073,95.83790149848768,0,5.38e-06,0.0,0.0005487700000000001,999,10591,1 57782U 23134M   25210.59183628  .00000538  00000+0  54877-4 0  9994,2 57782  43.0055 329.5816 0001484 276.7191  83.3483 15.02537073105910,important
STARLINK-30389,celestrak_active,2025-07-29T17:08:40.694176,57783,U,2023,134,N,2025,210.60516607,43.0032,329.681,0.000102,267.9061,92.1665,15.02538577,95.83780556737081,0,4.583e-05,0.0,0.0035407000000000004,999,10591,1 57783U 23134N   25210.60516607  .00004583  00000+0  35407-3 0  9995,2 57783  43.0032 329.6810 0001020 267.9061  92.1665 15.02538577105915,important
STARLINK-30388,celestrak_active,2025-07-29T17:08:40.694181,57784,U,2023,134,P,2025,210.60182621,43.0042,329.6544,0.0001209,268.3437,91.7267,15.02535016,95.8380327024605,0,2.695e-05,0.0,0.0021451,999,10591,1 57784U 23134P   25210.60182621  .00002695  00000+0  21451-3 0  9997,2 57784  43.0042 329.6544 0001209 268.3437  91.7267 15.02535016105910,important
STARLINK-30381,celestrak_active,2025-07-29T17:08:40.694187,57785,U,2023,134,Q,2025,209.64780899,43.0045,334.4455,0.0001139,267.2348,92.8364,15.02549508,95.8371083503759,0,-3.969e-05,0.0,-0.0027879999999999997,999,10577,1 57785U 23134Q   25209.64780899 -.00003969  00000+0 -27880-3 0  9990,2 57785  43.0045 334.4455 0001139 267.2348  92.8364 15.02549508105775,important
STARLINK-30382,celestrak_active,2025-07-29T17:08:40.694192,57786,U,2023,134,R,2025,210.39906349,43.0052,330.7131,0.0001385,270.2556,89.8128,15.02534575,95.83806083131232,0,1.111e-05,0.0,0.0009734,999,10588,1 57786U 23134R   25210.39906349  .00001111  00000+0  97340-4 0  9999,2 57786  43.0052 330.7131 0001385 270.2556  89.8128 15.02534575105886,important
STARLINK-30378,celestrak_active,2025-07-29T17:08:40.694197,57787,U,2023,134,S,2025,210.0433653,43.0051,332.3421,0.0001696,266.4751,93.5897,15.02531059,95.8382850973066,0,5.28e-06,0.0,0.0005414500000000001,999,10583,1 57787U 23134S   25210.04336530  .00000528  00000+0  54145-4 0  9998,2 57787  43.0051 332.3421 0001696 266.4751  93.5897 15.02531059105839,important
STARLINK-30387,celestrak_active,2025-07-29T17:08:40.694204,57788,U,2023,134,T,2025,210.03365723,43.004,319.4636,0.0001588,267.649,92.4171,15.02538906,95.83778458246458,0,4.17e-06,0.0,0.00045937,999,10598,1 57788U 23134T   25210.03365723  .00000417  00000+0  45937-4 0  9990,2 57788  43.0040 319.4636 0001588 267.6490  92.4171 15.02538906105982,important
STARLINK-30372,celestrak_active,2025-07-29T17:08:40.694209,57789,U,2023,134,U,2025,210.42962255,42.9992,259.2285,7.78e-05,266.3927,93.6836,15.27570607,94.2673283579356,0,6.596e-05,0.0,0.0024905,999,10672,1 57789U 23134U   25210.42962255  .00006596  00000+0  24905-3 0  9992,2 57789  42.9992 259.2285 0000778 266.3927  93.6836 15.27570607106724,important
STARLINK-30373,celestrak_active,2025-07-29T17:08:40.694215,57790,U,2023,134,V,2025,210.58335648,42.9952,277.2505,0.0017559,34.1208,75.3942,15.4437423,93.24164907879873,0,0.00184537,0.0,0.03799,999,594,1 57790U 23134V   25210.58335648  .00184537  00000+0  37990-2 0  9990,2 57790  42.9952 277.2505 0017559  34.1208  75.3942 15.44374230  5945,important
STARLINK-30367,celestrak_active,2025-07-29T17:08:40.694220,57791,U,2023,134,W,2025,210.38574279,43.004,330.6119,0.0001274,272.9868,87.0829,15.02533884,95.83810490625848,0,2.067e-05,0.0,0.0016807,999,10588,1 57791U 23134W   25210.38574279  .00002067  00000+0  16807-3 0  9996,2 57791  43.0040 330.6119 0001274 272.9868  87.0829 15.02533884105886,important
STARLINK-30304,celestrak_active,2025-07-29T17:08:40.694261,57808,U,2023,138,A,2025,210.37645228,42.9945,237.7717,0.0016387,75.1392,285.128,15.44995199,93.20417312183505,0,0.00025979,0.0,0.0054039000000000005,999,10660,1 57808U 23138A   25210.37645228  .00025979  00000+0  54039-3 0  9997,2 57808  42.9945 237.7717 0016387  75.1392 285.1280 15.44995199106604,important
STARLINK-30374,celestrak_active,2025-07-29T17:08:40.694266,57809,U,2023,138,B,2025,210.46811064,43.0034,9.3467,0.0001705,268.9262,91.1385,15.02526116,95.8386003854325,0,2.4e-07,0.0,0.00016873000000000002,999,10513,1 57809U 23138B   25210.46811064  .00000024  00000+0  16873-4 0  9990,2 57809  43.0034   9.3467 0001705 268.9262  91.1385 15.02526116105138,important
STARLINK-30394,celestrak_active,2025-07-29T17:08:40.694272,57810,U,2023,138,C,2025,210.13237565,43.0024,11.1308,0.0001894,271.9531,88.1094,15.02547573,95.83723177063094,0,-1.92e-06,0.0,8.4753e-06,999,10498,1 57810U 23138C   25210.13237565 -.00000192  00000+0  84753-6 0  9995,2 57810  43.0024  11.1308 0001894 271.9531  88.1094 15.02547573104981,important
STARLINK-30379,celestrak_active,2025-07-29T17:08:40.694277,57811,U,2023,138,D,2025,210.46143323,43.0035,9.2975,0.0001174,262.6014,97.4695,15.0254058,95.83767780834246,0,-5.32e-06,0.0,-0.00024278,999,10513,1 57811U 23138D   25210.46143323 -.00000532  00000+0 -24278-4 0  9993,2 57811  43.0035   9.2975 0001174 262.6014  97.4695 15.02540580105135,important
STARLINK-30395,celestrak_active,2025-07-29T17:08:40.694283,57812,U,2023,138,E,2025,210.45810607,43.0038,9.2723,0.0001229,260.5488,99.5215,15.0253576,95.83798524702001,0,3.04e-06,0.0,0.00037561,999,10513,1 57812U 23138E   25210.45810607  .00000304  00000+0  37561-4 0  9993,2 57812  43.0038   9.2723 0001229 260.5488  99.5215 15.02535760105138,important
STARLINK-30403,celestrak_active,2025-07-29T17:08:40.694288,57813,U,2023,138,F,2025,210.52126384,43.0041,8.8881,0.000172,280.5794,79.4854,15.02544893,95.83740270980377,0,-2.438e-05,0.0,-0.0016539999999999999,999,10504,1 57813U 23138F   25210.52126384 -.00002438  00000+0 -16540-3 0  9999,2 57813  43.0041   8.8881 0001720 280.5794  79.4854 15.02544893105044,important
